0.000000000000000000e+00,2.635000000000000000e+03,2.713000000000000000e+03,2.437000000000000000e+03,1.600000000000000000e+03,2.845000000000000000e+03,6.002000000000000000e+03,1.743000000000000000e+03,5.940000000000000000e+02,2.182000000000000000e+03,2.906000000000000000e+03,1.658000000000000000e+03,4.640000000000000000e+02,3.334000000000000000e+03,3.987000000000000000e+03,2.870000000000000000e+03,2.601000000000000000e+03,3.300000000000000000e+02,3.049000000000000000e+03,1.302000000000000000e+03,3.399000000000000000e+03,1.946000000000000000e+03,1.278000000000000000e+03,6.690000000000000000e+02,6.270000000000000000e+02,2.878000000000000000e+03,1.737000000000000000e+03,3.124000000000000000e+03,2.878000000000000000e+03,3.070000000000000000e+02,5.217000000000000000e+03,7.990000000000000000e+02,3.305000000000000000e+03,3.716000000000000000e+03,2.251000000000000000e+03,2.878000000000000000e+03,3.467000000000000000e+03,4.316000000000000000e+03,2.963000000000000000e+03,5.120000000000000000e+02,2.515000000000000000e+03,4.850000000000000000e+03,1.937000000000000000e+03,3.670000000000000000e+02,3.601000000000000000e+03,3.936000000000000000e+03,2.430000000000000000e+03,2.691000000000000000e+03,2.087000000000000000e+03,1.861000000000000000e+03,2.358000000000000000e+03,2.263000000000000000e+03,1.425000000000000000e+03,2.266000000000000000e+03,2.166000000000000000e+03,3.870000000000000000e+03,1.417000000000000000e+03,7.390000000000000000e+02
2.635000000000000000e+03,0.000000000000000000e+00,3.140000000000000000e+02,2.636000000000000000e+03,6.660000000000000000e+02,1.096000000000000000e+03,4.645000000000000000e+03,6.930000000000000000e+02,2.889000000000000000e+03,2.870000000000000000e+02,7.720000000000000000e+02,1.135000000000000000e+03,2.875000000000000000e+03,1.424000000000000000e+03,2.185000000000000000e+03,1.193000000000000000e+03,8.460000000000000000e+02,2.142000000000000000e+03,1.127000000000000000e+03,3.104000000000000000e+03,1.484000000000000000e+03,4.900000000000000000e+02,9.900000000000000000e+02,1.950000000000000000e+03,2.855000000000000000e+03,9.750000000000000000e+02,9.260000000000000000e+02,1.214000000000000000e+03,5.990000000000000000e+02,2.535000000000000000e+03,3.860000000000000000e+03,3.027000000000000000e+03,1.407000000000000000e+03,1.811000000000000000e+03,3.590000000000000000e+02,1.060000000000000000e+03,1.557000000000000000e+03,2.959000000000000000e+03,3.940000000000000000e+02,2.740000000000000000e+03,9.800000000000000000e+01,3.538000000000000000e+03,8.560000000000000000e+02,2.026000000000000000e+03,1.710000000000000000e+03,1.733000000000000000e+03,5.080000000000000000e+02,1.940000000000000000e+02,5.320000000000000000e+02,2.906000000000000000e+03,4.350000000000000000e+02,3.350000000000000000e+02,2.470000000000000000e+03,1.370000000000000000e+02,2.340000000000000000e+02,2.072000000000000000e+03,1.196000000000000000e+03,1.517000000000000000e+03
2.713000000000000000e+03,3.140000000000000000e+02,0.000000000000000000e+00,2.730000000000000000e+03,7.060000000000000000e+02,7.910000000000000000e+02,4.588000000000000000e+03,9.220000000000000000e+02,2.991000000000000000e+03,2.170000000000000000e+02,7.600000000000000000e+02,1.050000000000000000e+03,2.915000000000000000e+03,1.119000000000000000e+03,1.776000000000000000e+03,1.451000000000000000e+03,5.410000000000000000e+03,2.182000000000000000e+03,8.460000000000000000e+02,3.333000000000000000e+03,5.780000000000000000e+02,7.210000000000000000e+02,1.030000000000000000e+03,1.990000000000000000e+03,2.895000000000000000e+03,6.700000000000000000e+02,8.350000000000000000e+02,9.090000000000000000e+02,2.870000000000000000e+02,2.575000000000000000e+03,3.803000000000000000e+03,3.067000000000000000e+03,1.102000000000000000e+03,1.505000000000000000e+03,1.580000000000000000e+02,4.390000000000000000e+02,1.248000000000000000e+03,2.902000000000000000e+03,2.870000000000000000e+02,2.780000000000000000e+03,2.760000000000000000e+02,3.436000000000000000e+03,7.710000000000000000e+02,2.066000000000000000e+03,1.395000000000000000e+03,1.740000000000000000e+03,4.070000000000000000e+02,2.790000000000000000e+02,3.340000000000000000e+02,3.135000000000000000e+03,3.370000000000000000e+02,2.350000000000000000e+02,2.699000000000000000e+03,4.510000000000000000e+02,5.460000000000000000e+02,1.882000000000000000e+03,2.699000000000000000e+03,1.557000000000000000e+03
2.437000000000000000e+03,2.636000000000000000e+03,2.730000000000000000e+03,0.000000000000000000e+00,2.824000000000000000e+03,3.457000000000000000e+03,6.083000000000000000e+03,2.120000000000000000e+03,2.040000000000000000e+03,2.844000000000000000e+03,2.973000000000000000e+03,3.937000000000000000e+03,1.958000000000000000e+03,3.710000000000000000e+03,4.363000000000000000e+03,2.941000000000000000e+03,3.207000000000000000e+03,1.991000000000000000e+03,3.512000000000000000e+03,1.571000000000000000e+03,3.392000000000000000e+03,2.013000000000000000e+03,2.922000000000000000e+03,2.368000000000000000e+03,2.170000000000000000e+03,3.336000000000000000e+03,3.503000000000000000e+03,3.500000000000000000e+03,2.884000000000000000e+03,2.109000000000000000e+03,5.298000000000000000e+03,2.108000000000000000e+03,3.643000000000000000e+03,4.092000000000000000e+03,2.934000000000000000e+03,3.093000000000000000e+03,3.843000000000000000e+03,4.391000000000000000e+03,2.763000000000000000e+03,2.083000000000000000e+03,2.543000000000000000e+03,4.925000000000000000e+03,3.236000000000000000e+03,2.107000000000000000e+03,3.939000000000000000e+03,4.274000000000000000e+03,3.008000000000000000e+03,2.522000000000000000e+03,3.006000000000000000e+03,8.060000000000000000e+02,2.936000000000000000e+03,3.026000000000000000e+03,9.470000000000000000e+02,2.464000000000000000e+03,2.364000000000000000e+03,4.208000000000000000e+03,3.116000000000000000e+03,2.390000000000000000e+03
1.600000000000000000e+03,6.660000000000000000e+02,7.060000000000000000e+02,2.824000000000000000e+03,0.000000000000000000e+00,1.247000000000000000e+03,4.746000000000000000e+03,7.160000000000000000e+02,2.223000000000000000e+03,5.840000000000000000e+02,1.442000000000000000e+03,6.940000000000000000e+02,2.089000000000000000e+03,1.577000000000000000e+03,2.230000000000000000e+03,1.609000000000000000e+03,1.003000000000000000e+03,1.260000000000000000e+03,1.297000000000000000e+03,2.535000000000000000e+03,1.511000000000000000e+03,9.080000000000000000e+02,3.240000000000000000e+02,1.116000000000000000e+03,2.183000000000000000e+03,1.126000000000000000e+03,2.600000000000000000e+02,1.367000000000000000e+03,9.960000000000000000e+02,1.863000000000000000e+03,3.961000000000000000e+03,2.355000000000000000e+03,1.565000000000000000e+03,1.959000000000000000e+03,6.600000000000000000e+02,1.106000000000000000e+03,1.710000000000000000e+03,3.060000000000000000e+03,9.910000000000000000e+02,2.068000000000000000e+03,5.230000000000000000e+02,3.594000000000000000e+03,4.340000000000000000e+02,1.354000000000000000e+03,1.861000000000000000e+03,2.196000000000000000e+03,6.580000000000000000e+02,7.500000000000000000e+02,5.630000000000000000e+02,2.929000000000000000e+03,5.860000000000000000e+02,6.680000000000000000e+02,2.493000000000000000e+03,4.940000000000000000e+02,5.570000000000000000e+02,2.130000000000000000e+03,5.240000000000000000e+02,8.510000000000000000e+02
2.845000000000000000e+03,1.096000000000000000e+03,7.910000000000000000e+02,3.457000000000000000e+03,1.247000000000000000e+03,0.000000000000000000e+00,5.126000000000000000e+03,1.653000000000000000e+03,3.545000000000000000e+03,7.080000000000000000e+02,1.298000000000000000e+03,1.342000000000000000e+03,3.451000000000000000e+03,3.470000000000000000e+02,1.126000000000000000e+03,1.989000000000000000e+03,2.500000000000000000e+02,2.736000000000000000e+03,1.380000000000000000e+02,3.786000000000000000e+03,8.880000000000000000e+02,1.452000000000000000e+03,1.671000000000000000e+03,2.336000000000000000e+03,3.431000000000000000e+03,1.240000000000000000e+02,1.165000000000000000e+03,1.890000000000000000e+02,6.400000000000000000e+02,3.110000000000000000e+03,4.341000000000000000e+03,3.603000000000000000e+03,4.890000000000000000e+02,8.550000000000000000e+02,7.300000000000000000e+02,3.640000000000000000e+02,5.980000000000000000e+02,3.440000000000000000e+03,8.410000000000000000e+02,3.316000000000000000e+03,9.190000000000000000e+02,3.974000000000000000e+03,1.063000000000000000e+03,2.620000000000000000e+03,9.400000000000000000e+02,1.090000000000000000e+03,7.220000000000000000e+02,9.210000000000000000e+02,7.610000000000000000e+02,3.866000000000000000e+03,6.520000000000000000e+02,7.540000000000000000e+02,3.430000000000000000e+03,1.096000000000000000e+03,1.191000000000000000e+03,1.232000000000000000e+03,1.582000000000000000e+03,2.098000000000000000e+03
6.002000000000000000e+03,4.645000000000000000e+03,4.588000000000000000e+03,6.083000000000000000e+03,4.746000000000000000e+03,5.126000000000000000e+03,0.000000000000000000e+00,4.267000000000000000e+03,6.553000000000000000e+03,4.826000000000000000e+03,3.830000000000000000e+03,5.951000000000000000e+03,6.417000000000000000e+03,5.423000000000000000e+03,6.089000000000000000e+03,3.142000000000000000e+03,4.876000000000000000e+03,5.676000000000000000e+03,5.181000000000000000e+03,6.678000000000000000e+03,4.720000000000000000e+03,4.074000000000000000e+03,5.071000000000000000e+03,5.724000000000000000e+03,6.675000000000000000e+03,5.000000000000000000e+03,4.993000000000000000e+03,5.221000000000000000e+03,4.494000000000000000e+03,6.265000000000000000e+03,7.850000000000000000e+02,6.776000000000000000e+03,5.265000000000000000e+03,5.756000000000000000e+03,4.628000000000000000e+03,4.747000000000000000e+03,5.511000000000000000e+03,1.686000000000000000e+03,4.276000000000000000e+03,6.472000000000000000e+03,4.447000000000000000e+03,2.230000000000000000e+03,5.167000000000000000e+03,5.784000000000000000e+03,5.561000000000000000e+03,5.891000000000000000e+03,4.902000000000000000e+03,4.353000000000000000e+03,4.922000000000000000e+03,6.480000000000000000e+03,4.759000000000000000e+03,4.771000000000000000e+03,6.044000000000000000e+03,4.299000000000000000e+03,4.199000000000000000e+03,5.830000000000000000e+03,5.271000000000000000e+03,5.404000000000000000e+03
1.743000000000000000e+03,6.930000000000000000e+02,9.220000000000000000e+02,2.120000000000000000e+03,7.160000000000000000e+02,1.653000000000000000e+03,4.267000000000000000e+03,0.000000000000000000e+00,2.296000000000000000e+03,9.230000000000000000e+02,1.175000000000000000e+03,1.282000000000000000e+03,2.162000000000000000e+03,1.906000000000000000e+03,2.559000000000000000e+03,1.133000000000000000e+03,1.352000000000000000e+03,1.422000000000000000e+03,1.651000000000000000e+03,2.423000000000000000e+03,1.588000000000000000e+03,2.090000000000000000e+02,1.030000000000000000e+03,1.461000000000000000e+03,2.420000000000000000e+03,1.538000000000000000e+03,9.650000000000000000e+02,1.716000000000000000e+03,1.112000000000000000e+03,2.010000000000000000e+03,3.482000000000000000e+03,2.521000000000000000e+03,1.839000000000000000e+03,2.288000000000000000e+03,1.000000000000000000e+03,1.289000000000000000e+03,2.039000000000000000e+03,2.551000000000000000e+03,9.550000000000000000e+02,2.217000000000000000e+03,7.150000000000000000e+02,3.125000000000000000e+03,1.145000000000000000e+03,1.529000000000000000e+03,2.131000000000000000e+03,2.466000000000000000e+03,1.087000000000000000e+03,7.180000000000000000e+02,1.083000000000000000e+03,2.225000000000000000e+03,1.015000000000000000e+03,9.600000000000000000e+02,1.789000000000000000e+03,5.370000000000000000e+02,4.360000000000000000e+02,2.400000000000000000e+03,1.238000000000000000e+03,1.199000000000000000e+03
5.940000000000000000e+02,2.889000000000000000e+03,2.991000000000000000e+03,2.040000000000000000e+03,2.223000000000000000e+03,3.545000000000000000e+03,6.553000000000000000e+03,2.296000000000000000e+03,0.000000000000000000e+00,2.869000000000000000e+03,3.459000000000000000e+03,2.366000000000000000e+03,1.470000000000000000e+02,3.741000000000000000e+03,4.399000000000000000e+03,3.417000000000000000e+03,3.163000000000000000e+03,9.240000000000000000e+02,3.462000000000000000e+03,6.810000000000000000e+02,3.734000000000000000e+03,2.493000000000000000e+03,1.934000000000000000e+03,1.377000000000000000e+03,1.300000000000000000e+02,3.402000000000000000e+03,2.449000000000000000e+03,3.531000000000000000e+03,3.219000000000000000e+03,3.430000000000000000e+02,5.766000000000000000e+03,2.280000000000000000e+02,3.724000000000000000e+03,4.128000000000000000e+03,2.883000000000000000e+03,3.277000000000000000e+03,3.870000000000000000e+03,4.835000000000000000e+03,3.214000000000000000e+03,1.840000000000000000e+02,2.746000000000000000e+03,4.875000000000000000e+03,2.492000000000000000e+03,9.250000000000000000e+02,4.017000000000000000e+03,4.362000000000000000e+03,2.985000000000000000e+03,2.973000000000000000e+03,2.831000000000000000e+03,1.544000000000000000e+03,2.913000000000000000e+03,2.891000000000000000e+03,1.103000000000000000e+03,2.717000000000000000e+03,2.655000000000000000e+03,4.504000000000000000e+03,1.972000000000000000e+03,1.447000000000000000e+03
2.182000000000000000e+03,2.870000000000000000e+02,2.170000000000000000e+02,2.844000000000000000e+03,5.840000000000000000e+02,7.080000000000000000e+02,4.826000000000000000e+03,9.230000000000000000e+02,2.869000000000000000e+03,0.000000000000000000e+00,1.004000000000000000e+03,7.810000000000000000e+02,2.793000000000000000e+03,1.036000000000000000e+03,1.694000000000000000e+03,1.694000000000000000e+03,4.580000000000000000e+02,1.844000000000000000e+03,7.570000000000000000e+02,3.125000000000000000e+03,1.096000000000000000e+03,8.270000000000000000e+02,9.080000000000000000e+02,1.702000000000000000e+03,2.773000000000000000e+03,5.870000000000000000e+02,8.440000000000000000e+02,8.260000000000000000e+02,4.550000000000000000e+02,2.453000000000000000e+03,4.041000000000000000e+03,2.945000000000000000e+03,1.019000000000000000e+03,1.423000000000000000e+03,7.500000000000000000e+01,5.720000000000000000e+02,1.165000000000000000e+03,3.140000000000000000e+03,5.600000000000000000e+02,2.658000000000000000e+03,2.270000000000000000e+02,3.674000000000000000e+03,5.020000000000000000e+02,1.944000000000000000e+03,1.312000000000000000e+03,1.650000000000000000e+03,1.700000000000000000e+02,3.830000000000000000e+02,1.690000000000000000e+02,3.136000000000000000e+03,9.800000000000000000e+01,8.000000000000000000e+01,2.700000000000000000e+03,4.110000000000000000e+02,5.080000000000000000e+02,1.584000000000000000e+03,9.480000000000000000e+02,1.435000000000000000e+03
2.906000000000000000e+03,7.720000000000000000e+02,7.600000000000000000e+02,2.973000000000000000e+03,1.442000000000000000e+03,1.298000000000000000e+03,3.830000000000000000e+03,1.175000000000000000e+03,3.459000000000000000e+03,1.004000000000000000e+03,0.000000000000000000e+00,2.128000000000000000e+03,3.322000000000000000e+03,1.609000000000000000e+03,2.266000000000000000e+03,6.930000000000000000e+02,1.041000000000000000e+03,2.585000000000000000e+03,1.353000000000000000e+03,3.586000000000000000e+03,8.870000000000000000e+02,9.740000000000000000e+02,2.553000000000000000e+03,2.624000000000000000e+03,3.583000000000000000e+03,1.177000000000000000e+03,1.488000000000000000e+03,1.398000000000000000e+03,6.730000000000000000e+02,3.173000000000000000e+03,3.045000000000000000e+03,3.684000000000000000e+03,1.444000000000000000e+03,1.935000000000000000e+03,9.410000000000000000e+02,9.260000000000000000e+02,1.686000000000000000e+03,2.149000000000000000e+03,4.550000000000000000e+02,3.380000000000000000e+03,8.940000000000000000e+02,2.688000000000000000e+03,1.433000000000000000e+03,2.692000000000000000e+03,1.740000000000000000e+03,2.070000000000000000e+03,1.081000000000000000e+03,6.960000000000000000e+02,1.101000000000000000e+03,3.388000000000000000e+03,1.009000000000000000e+03,9.500000000000000000e+02,2.952000000000000000e+03,1.063000000000000000e+03,9.640000000000000000e+02,2.009000000000000000e+03,1.972000000000000000e+03,2.286000000000000000e+03
1.658000000000000000e+03,1.135000000000000000e+03,1.050000000000000000e+03,3.937000000000000000e+03,6.940000000000000000e+02,1.342000000000000000e+03,5.951000000000000000e+03,1.282000000000000000e+03,2.366000000000000000e+03,7.810000000000000000e+02,2.128000000000000000e+03,0.000000000000000000e+00,2.265000000000000000e+03,1.695000000000000000e+03,2.353000000000000000e+03,2.819000000000000000e+03,1.117000000000000000e+03,1.557000000000000000e+03,1.416000000000000000e+03,2.636000000000000000e+03,1.755000000000000000e+03,1.608000000000000000e+03,4.560000000000000000e+02,1.002000000000000000e+03,2.245000000000000000e+03,1.246000000000000000e+03,2.570000000000000000e+02,1.485000000000000000e+03,1.225000000000000000e+03,1.925000000000000000e+03,5.166000000000000000e+03,2.417000000000000000e+03,1.678000000000000000e+03,2.082000000000000000e+03,8.710000000000000000e+02,1.231000000000000000e+03,1.824000000000000000e+03,4.265000000000000000e+03,1.290000000000000000e+03,2.130000000000000000e+03,1.019000000000000000e+03,4.799000000000000000e+03,2.790000000000000000e+02,1.441000000000000000e+03,1.971000000000000000e+03,2.309000000000000000e+03,7.720000000000000000e+02,1.148000000000000000e+03,6.180000000000000000e+02,2.844000000000000000e+03,7.000000000000000000e+02,8.020000000000000000e+02,2.413000000000000000e+03,1.188000000000000000e+03,1.248000000000000000e+03,2.243000000000000000e+03,2.480000000000000000e+02,1.210000000000000000e+03
4.640000000000000000e+02,2.875000000000000000e+03,2.915000000000000000e+03,1.958000000000000000e+03,2.089000000000000000e+03,3.451000000000000000e+03,6.417000000000000000e+03,2.162000000000000000e+03,1.470000000000000000e+02,2.793000000000000000e+03,3.322000000000000000e+03,2.265000000000000000e+03,0.000000000000000000e+00,3.607000000000000000e+03,4.265000000000000000e+03,3.283000000000000000e+03,3.029000000000000000e+03,9.310000000000000000e+02,3.328000000000000000e+03,8.170000000000000000e+02,3.600000000000000000e+03,2.359000000000000000e+03,1.876000000000000000e+03,1.267000000000000000e+03,2.000000000000000000e+02,3.158000000000000000e+03,2.339000000000000000e+03,3.397000000000000000e+03,3.120000000000000000e+03,2.110000000000000000e+02,5.632000000000000000e+03,3.660000000000000000e+02,3.590000000000000000e+03,4.004000000000000000e+03,2.766000000000000000e+03,3.134000000000000000e+03,3.736000000000000000e+03,4.701000000000000000e+03,3.185000000000000000e+03,1.350000000000000000e+02,2.914000000000000000e+03,5.274000000000000000e+03,2.267000000000000000e+03,8.150000000000000000e+02,3.883000000000000000e+03,4.221000000000000000e+03,2.667000000000000000e+03,3.043000000000000000e+03,2.606000000000000000e+03,1.451000000000000000e+03,2.595000000000000000e+03,2.697000000000000000e+03,1.011000000000000000e+03,2.563000000000000000e+03,2.623000000000000000e+03,4.155000000000000000e+03,1.834000000000000000e+03,1.337000000000000000e+03
3.334000000000000000e+03,1.424000000000000000e+03,1.119000000000000000e+03,3.710000000000000000e+03,1.577000000000000000e+03,3.470000000000000000e+02,5.423000000000000000e+03,1.906000000000000000e+03,3.741000000000000000e+03,1.036000000000000000e+03,1.609000000000000000e+03,1.695000000000000000e+03,3.607000000000000000e+03,0.000000000000000000e+00,6.650000000000000000e+02,2.300000000000000000e+03,5.780000000000000000e+02,2.845000000000000000e+03,4.740000000000000000e+02,4.116000000000000000e+03,1.216000000000000000e+03,1.705000000000000000e+03,1.901000000000000000e+03,2.693000000000000000e+03,3.848000000000000000e+03,6.520000000000000000e+02,1.480000000000000000e+03,2.240000000000000000e+02,9.680000000000000000e+02,3.547000000000000000e+03,4.648000000000000000e+03,4.020000000000000000e+03,1.760000000000000000e+02,3.940000000000000000e+02,1.153000000000000000e+03,6.920000000000000000e+02,1.370000000000000000e+02,3.752000000000000000e+03,1.169000000000000000e+03,3.744000000000000000e+03,1.301000000000000000e+03,4.291000000000000000e+03,1.420000000000000000e+03,3.047000000000000000e+03,4.790000000000000000e+02,6.290000000000000000e+02,1.059000000000000000e+03,1.249000000000000000e+03,1.079000000000000000e+03,4.119000000000000000e+03,9.820000000000000000e+02,9.670000000000000000e+02,3.683000000000000000e+03,1.424000000000000000e+03,1.421000000000000000e+03,7.710000000000000000e+02,1.939000000000000000e+03,2.901000000000000000e+03
3.987000000000000000e+03,2.185000000000000000e+03,1.776000000000000000e+03,4.363000000000000000e+03,2.230000000000000000e+03,1.126000000000000000e+03,6.089000000000000000e+03,2.559000000000000000e+03,4.399000000000000000e+03,1.694000000000000000e+03,2.266000000000000000e+03,2.353000000000000000e+03,4.265000000000000000e+03,6.650000000000000000e+02,0.000000000000000000e+00,2.957000000000000000e+03,1.236000000000000000e+03,3.706000000000000000e+03,9.920000000000000000e+02,4.774000000000000000e+03,1.471000000000000000e+03,2.358000000000000000e+03,2.654000000000000000e+03,3.346000000000000000e+03,4.589000000000000000e+03,1.177000000000000000e+03,2.151000000000000000e+03,8.870000000000000000e+02,1.564000000000000000e+03,4.099000000000000000e+03,5.304000000000000000e+03,4.591000000000000000e+03,8.180000000000000000e+02,2.620000000000000000e+02,1.716000000000000000e+03,1.350000000000000000e+03,5.280000000000000000e+02,4.408000000000000000e+03,1.827000000000000000e+03,4.306000000000000000e+03,1.905000000000000000e+03,4.947000000000000000e+03,2.073000000000000000e+03,3.590000000000000000e+03,5.620000000000000000e+02,6.070000000000000000e+02,1.717000000000000000e+03,2.093000000000000000e+03,1.742000000000000000e+03,4.772000000000000000e+03,1.645000000000000000e+03,1.747000000000000000e+03,4.036000000000000000e+03,2.082000000000000000e+03,2.179000000000000000e+03,7.600000000000000000e+02,2.592000000000000000e+03,3.554000000000000000e+03
2.870000000000000000e+03,1.193000000000000000e+03,1.451000000000000000e+03,2.941000000000000000e+03,1.609000000000000000e+03,1.989000000000000000e+03,3.142000000000000000e+03,1.133000000000000000e+03,3.417000000000000000e+03,1.694000000000000000e+03,6.930000000000000000e+02,2.819000000000000000e+03,3.283000000000000000e+03,2.300000000000000000e+03,2.957000000000000000e+03,0.000000000000000000e+00,1.734000000000000000e+03,2.543000000000000000e+03,2.044000000000000000e+03,3.544000000000000000e+03,1.578000000000000000e+03,9.320000000000000000e+02,1.939000000000000000e+03,2.582000000000000000e+03,3.304000000000000000e+03,1.868000000000000000e+03,1.861000000000000000e+03,2.089000000000000000e+03,1.362000000000000000e+03,3.131000000000000000e+03,2.357000000000000000e+03,3.642000000000000000e+03,2.133000000000000000e+03,2.624000000000000000e+03,1.491000000000000000e+03,1.615000000000000000e+03,2.379000000000000000e+03,1.456000000000000000e+03,1.144000000000000000e+03,3.338000000000000000e+03,1.310000000000000000e+03,1.990000000000000000e+03,2.035000000000000000e+03,2.650000000000000000e+03,2.429000000000000000e+03,2.759000000000000000e+03,1.770000000000000000e+03,1.216000000000000000e+03,1.790000000000000000e+03,3.346000000000000000e+03,1.622000000000000000e+03,1.639000000000000000e+03,2.910000000000000000e+03,1.162000000000000000e+03,1.062000000000000000e+03,2.698000000000000000e+03,2.139000000000000000e+03,2.278000000000000000e+03
2.601000000000000000e+03,8.460000000000000000e+02,5.410000000000000000e+03,3.207000000000000000e+03,1.003000000000000000e+03,2.500000000000000000e+02,4.876000000000000000e+03,1.352000000000000000e+03,3.163000000000000000e+03,4.580000000000000000e+02,1.041000000000000000e+03,1.117000000000000000e+03,3.029000000000000000e+03,5.780000000000000000e+02,1.236000000000000000e+03,1.734000000000000000e+03,0.000000000000000000e+00,2.267000000000000000e+03,3.000000000000000000e+02,3.542000000000000000e+03,6.380000000000000000e+02,1.202000000000000000e+03,1.328000000000000000e+03,2.094000000000000000e+03,3.187000000000000000e+03,1.290000000000000000e+02,9.150000000000000000e+02,3.680000000000000000e+02,3.900000000000000000e+02,2.866000000000000000e+03,4.091000000000000000e+03,3.359000000000000000e+03,5.610000000000000000e+02,9.650000000000000000e+02,4.800000000000000000e+02,1.140000000000000000e+02,7.110000000000000000e+02,3.190000000000000000e+03,5.910000000000000000e+02,3.072000000000000000e+03,6.690000000000000000e+02,3.724000000000000000e+03,8.460000000000000000e+02,2.379000000000000000e+03,8.540000000000000000e+02,1.192000000000000000e+03,3.920000000000000000e+02,6.710000000000000000e+02,5.110000000000000000e+02,3.565000000000000000e+03,4.080000000000000000e+02,3.880000000000000000e+02,3.129000000000000000e+03,8.460000000000000000e+02,9.500000000000000000e+02,1.126000000000000000e+03,1.347000000000000000e+03,1.860000000000000000e+03
